order_id,customer_id,order_date,ship_date,segment,region,category,product_name,quantity,unit_price,discount,revenue,profit
ORD-3192,CUST-1489,2023-10-14,2023-10-17,Consumer,North,Clothing,Running Shoes,1,121.25,0.05,115.19,24.58
ORD-3193,CUST-1580,2023-04-03,2023-04-06,Consumer,West,Clothing,Jeans,7,1416.31,0.2,7931.34,2451.03
ORD-3194,CUST-2804,2022-06-01,2022-06-07,Corporate,West,Clothing,Jeans,1,161.33,0.2,129.06,19.14
ORD-3195,CUST-2889,2023-06-04,2023-06-06,Home Office,North,Electronics,iPhone 15,3,985.88,0.2,2366.11,606.57
ORD-3196,CUST-2410,2022-05-25,2022-05-26,Corporate,South,Clothing,Winter Jacket,9,533.04,0.0,4797.36,1314.04
ORD-3197,CUST-1455,2023-01-03,2023-01-09,Consumer,West,Clothing,Running Shoes,4,629.15,0.05,2390.77,1034.87
ORD-3198,CUST-2129,2022-10-29,2022-10-30,Consumer,North,Clothing,Jeans,3,937.24,0.2,2249.38,973.19
ORD-3199,CUST-1036,2023-03-05,2023-03-06,Home Office,North,Clothing,Winter Jacket,3,1183.73,0.1,3196.07,706.6
ORD-3200,CUST-1836,2022-03-04,2022-03-08,Consumer,North,Clothing,Jeans,10,275.88,0.0,2758.8,531.28
ORD-3201,CUST-2481,2023-07-30,2023-08-01,Consumer,North,Electronics,MacBook Pro,9,232.12,0.0,2089.08,230.57
ORD-3202,CUST-2852,2023-10-05,2023-10-09,Home Office,South,Furniture,Standing Desk,2,539.25,0.05,1024.58,112.99
ORD-3203,CUST-2668,2023-05-25,2023-05-31,Consumer,East,Clothing,Sneakers,7,664.13,0.1,4184.02,747.0
ORD-3204,CUST-1448,2022-02-17,2022-02-20,Home Office,West,Clothing,Formal Shirt,3,1342.87,0.15,3424.32,844.56
ORD-3205,CUST-2522,2023-09-29,2023-09-30,Consumer,North,Clothing,Jeans,6,370.16,0.1,1998.86,549.14
ORD-3206,CUST-1839,2022-09-23,2022-09-25,Consumer,West,Furniture,Office Chair,6,846.33,0.15,4316.28,557.13
ORD-3207,CUST-1007,2023-11-27,2023-11-29,Consumer,East,Furniture,Standing Desk,8,1008.9,0.05,7667.64,1824.78
ORD-3208,CUST-1156,2023-12-17,2023-12-24,Corporate,West,Food & Bev,Blender,7,1430.0,0.05,9509.5,1869.77
ORD-3209,CUST-2356,2022-10-04,2022-10-11,Home Office,West,Food & Bev,Blender,10,454.31,0.15,3861.64,1507.79
ORD-3210,CUST-1621,2022-08-01,2022-08-04,Home Office,North,Furniture,Sofa,1,74.02,0.0,74.02,28.29
ORD-3211,CUST-2486,2022-08-29,2022-09-01,Consumer,South,Food & Bev,Water Bottle,5,1221.31,0.1,5495.89,652.78
ORD-3212,CUST-2238,2022-06-04,2022-06-05,Consumer,South,Food & Bev,Blender,6,1190.13,0.15,6069.66,2398.83
ORD-3213,CUST-1566,2023-08-12,2023-08-19,Corporate,East,Clothing,Running Shoes,3,45.44,0.15,115.87,38.35
ORD-3214,CUST-1164,2023-11-18,2023-11-24,Consumer,North,Clothing,Winter Jacket,10,749.73,0.05,7122.43,2075.09
ORD-3215,CUST-2615,2023-11-16,2023-11-20,Consumer,South,Furniture,Bookshelf,4,473.95,0.1,1706.22,575.01
ORD-3216,CUST-1829,2022-03-08,2022-03-13,Home Office,South,Clothing,Sneakers,9,430.3,0.15,3291.8,947.69
ORD-3217,CUST-2669,2022-04-11,2022-04-18,Corporate,North,Food & Bev,Water Bottle,2,1489.59,0.05,2830.22,373.27
ORD-3218,CUST-1822,2022-10-13,2022-10-14,Home Office,South,Clothing,Formal Shirt,3,385.76,0.0,1157.28,163.71
ORD-3219,CUST-1119,2022-09-03,2022-09-07,Consumer,West,Electronics,Samsung TV,3,168.71,0.2,404.9,95.06
ORD-3220,CUST-2868,2022-07-26,2022-07-27,Home Office,North,Furniture,Standing Desk,10,681.15,0.2,5449.2,1732.92
ORD-3221,CUST-1492,2022-02-03,2022-02-04,Corporate,North,Electronics,MacBook Pro,4,460.76,0.15,1566.58,602.59
ORD-3222,CUST-2551,2023-04-23,2023-04-30,Home Office,North,Electronics,iPad Air,9,634.11,0.0,5706.99,2337.69
ORD-3223,CUST-2327,2023-09-24,2023-10-01,Home Office,East,Food & Bev,Air Fryer,1,1088.2,0.1,979.38,131.71
ORD-3224,CUST-1691,2022-01-10,2022-01-16,Corporate,East,Clothing,Jeans,2,134.02,0.15,227.83,49.95
ORD-3225,CUST-1007,2022-06-20,2022-06-25,Corporate,North,Furniture,Office Desk,9,1020.47,0.15,7806.6,2208.53
ORD-3226,CUST-1056,2022-02-27,2022-03-05,Home Office,West,Food & Bev,Air Fryer,4,712.56,0.15,2422.7,331.97
ORD-3227,CUST-1786,2022-05-13,2022-05-15,Consumer,West,Electronics,Dell Monitor,10,1321.09,0.2,10568.72,3401.12
ORD-3228,CUST-2798,2023-07-03,2023-07-05,Consumer,West,Clothing,Jeans,8,521.5,0.05,3963.4,452.27
ORD-3229,CUST-1720,2022-07-06,2022-07-13,Consumer,North,Food & Bev,Tea Set,5,829.6,0.2,3318.4,757.32
ORD-3230,CUST-2572,2022-06-23,2022-06-29,Consumer,North,Food & Bev,Tea Set,5,1010.31,0.1,4546.39,763.58
ORD-3231,CUST-1787,2022-06-16,2022-06-23,Consumer,West,Furniture,Standing Desk,2,598.24,0.0,1196.48,450.2
ORD-3232,CUST-1730,2022-09-23,2022-09-27,Corporate,East,Food & Bev,Tea Set,8,49.49,0.15,336.53,114.01
ORD-3233,CUST-1112,2023-08-15,2023-08-22,Consumer,North,Electronics,iPad Air,6,1051.53,0.05,5993.72,787.01
ORD-3234,CUST-1745,2023-02-02,2023-02-03,Consumer,East,Electronics,iPad Air,1,730.91,0.0,730.91,128.75
ORD-3235,CUST-2772,2022-10-16,2022-10-23,Consumer,East,Electronics,Dell Monitor,4,1060.17,0.0,4240.68,1344.3
ORD-3236,CUST-1617,2023-07-09,2023-07-16,Corporate,South,Furniture,Sofa,5,765.02,0.05,3633.84,393.38
ORD-3237,CUST-1145,2022-11-20,2022-11-27,Consumer,North,Electronics,iPad Air,4,89.34,0.0,357.36,81.8
ORD-3238,CUST-2777,2023-07-18,2023-07-22,Home Office,East,Food & Bev,Blender,5,618.33,0.05,2937.07,531.26
ORD-3239,CUST-1565,2022-04-03,2022-04-04,Home Office,East,Clothing,Running Shoes,1,502.26,0.0,502.26,205.0
ORD-3240,CUST-1505,2023-05-18,2023-05-23,Consumer,East,Food & Bev,Blender,10,1185.11,0.0,11851.1,2512.67
ORD-3241,CUST-1201,2023-07-14,2023-07-21,Consumer,North,Clothing,Formal Shirt,2,1360.63,0.15,2313.07,498.07
ORD-3242,CUST-2749,2023-05-25,2023-05-30,Home Office,East,Furniture,Standing Desk,2,525.22,0.1,945.4,145.75
ORD-3243,CUST-1891,2022-08-21,2022-08-27,Consumer,West,Electronics,Dell Monitor,7,47.91,0.1,301.83,113.3
ORD-3244,CUST-1943,2023-04-25,2023-04-27,Corporate,West,Clothing,Formal Shirt,1,549.99,0.15,467.49,63.4
ORD-3245,CUST-2313,2023-01-06,2023-01-10,Consumer,West,Furniture,Office Desk,5,1136.95,0.15,4832.04,1382.18
ORD-3246,CUST-2589,2022-04-11,2022-04-15,Consumer,North,Furniture,Bookshelf,6,474.21,0.05,2703.0,771.78
ORD-3247,CUST-1331,2022-11-05,2022-11-10,Consumer,East,Furniture,Bookshelf,6,1064.4,0.05,6067.08,1420.69
ORD-3248,CUST-2057,2023-12-03,2023-12-08,Corporate,East,Furniture,Office Chair,7,1472.27,0.15,8760.01,1446.08
ORD-3249,CUST-1294,2023-03-15,2023-03-18,Corporate,West,Clothing,Winter Jacket,3,35.22,0.15,89.81,30.46
ORD-3250,CUST-2416,2022-08-02,2022-08-08,Corporate,South,Food & Bev,Coffee Maker,9,1451.0,0.15,11100.15,2958.86
ORD-3251,CUST-2834,2023-06-26,2023-06-30,Consumer,South,Furniture,Office Chair,9,1257.13,0.2,9051.34,1070.24
ORD-3252,CUST-2592,2023-11-27,2023-11-29,Home Office,West,Electronics,Samsung TV,3,105.15,0.1,283.91,105.92
ORD-3253,CUST-1971,2022-01-27,2022-02-02,Corporate,North,Furniture,Office Chair,9,1416.51,0.2,10198.87,3775.63
ORD-3254,CUST-2590,2022-03-27,2022-03-30,Home Office,West,Furniture,Sofa,10,1283.56,0.15,10910.26,4724.59
ORD-3255,CUST-2024,2023-11-03,2023-11-09,Home Office,South,Electronics,Samsung TV,6,629.01,0.0,3774.06,1350.59
ORD-3256,CUST-1056,2022-09-18,2022-09-20,Corporate,East,Food & Bev,Blender,7,1278.8,0.2,7161.28,2481.83
ORD-3257,CUST-1422,2022-07-05,2022-07-09,Consumer,East,Furniture,Sofa,4,1293.26,0.05,4914.39,1274.82
ORD-3258,CUST-2700,2023-10-21,2023-10-23,Consumer,South,Furniture,Office Desk,8,172.87,0.0,1382.96,542.91
ORD-3259,CUST-1322,2022-05-04,2022-05-08,Home Office,West,Clothing,Jeans,2,645.94,0.0,1291.88,481.62
ORD-3260,CUST-2925,2023-07-20,2023-07-24,Corporate,East,Clothing,Winter Jacket,10,839.12,0.0,8391.2,1939.87
ORD-3261,CUST-2968,2023-08-22,2023-08-29,Consumer,North,Electronics,iPad Air,3,297.03,0.05,846.54,305.95
ORD-3262,CUST-2118,2023-11-26,2023-11-30,Consumer,East,Electronics,MacBook Pro,5,753.27,0.0,3766.35,456.45
ORD-3263,CUST-2594,2022-01-20,2022-01-22,Corporate,West,Electronics,MacBook Pro,2,612.09,0.05,1162.97,297.69
ORD-3264,CUST-1375,2022-10-26,2022-10-31,Consumer,North,Electronics,Samsung TV,4,328.84,0.15,1118.06,438.61
ORD-3265,CUST-1570,2022-08-18,2022-08-25,Home Office,West,Clothing,Formal Shirt,2,1297.28,0.15,2205.38,343.97
ORD-3266,CUST-2548,2022-01-06,2022-01-11,Home Office,South,Food & Bev,Blender,4,1437.7,0.0,5750.8,2067.42
ORD-3267,CUST-2431,2022-12-25,2022-12-30,Consumer,North,Clothing,Formal Shirt,10,1230.08,0.2,9840.64,2103.61
ORD-3268,CUST-2763,2023-04-19,2023-04-25,Consumer,South,Furniture,Sofa,3,1487.13,0.15,3792.18,618.37
ORD-3269,CUST-1121,2022-08-16,2022-08-19,Corporate,North,Electronics,iPhone 15,1,461.73,0.2,369.38,142.58
ORD-3270,CUST-2132,2023-02-09,2023-02-15,Corporate,West,Furniture,Bookshelf,6,1239.61,0.15,6322.01,2541.79
ORD-3271,CUST-1927,2023-05-16,2023-05-19,Home Office,South,Clothing,Formal Shirt,10,1128.4,0.2,9027.2,2083.23
ORD-3272,CUST-1044,2022-01-03,2022-01-07,Corporate,West,Electronics,Dell Monitor,8,1490.7,0.15,10136.76,4016.9
ORD-3273,CUST-1159,2022-04-16,2022-04-21,Home Office,North,Furniture,Office Desk,3,900.63,0.05,2566.8,423.93
ORD-3274,CUST-1355,2022-02-03,2022-02-06,Home Office,South,Clothing,Formal Shirt,5,822.48,0.0,4112.4,1252.94
ORD-3275,CUST-1083,2022-07-31,2022-08-02,Consumer,South,Furniture,Office Chair,1,1436.96,0.05,1365.11,307.33
ORD-3276,CUST-1580,2022-03-02,2022-03-03,Corporate,East,Furniture,Office Chair,10,1329.41,0.05,12629.4,5635.98
ORD-3277,CUST-1426,2023-08-18,2023-08-23,Corporate,South,Clothing,Winter Jacket,9,1216.63,0.1,9854.7,3383.12
ORD-3278,CUST-1270,2022-10-29,2022-11-05,Consumer,South,Furniture,Standing Desk,4,603.29,0.05,2292.5,704.33
ORD-3279,CUST-2703,2023-08-01,2023-08-07,Corporate,North,Electronics,Dell Monitor,9,1499.74,0.05,12822.78,1831.83
ORD-3280,CUST-2858,2023-08-17,2023-08-18,Consumer,North,Clothing,Formal Shirt,8,1174.51,0.2,7516.86,1785.16
ORD-3281,CUST-2204,2022-09-06,2022-09-10,Consumer,North,Furniture,Office Desk,7,313.17,0.15,1863.36,486.2
ORD-3282,CUST-2159,2022-01-16,2022-01-20,Consumer,South,Clothing,Formal Shirt,3,901.04,0.1,2432.81,789.01
ORD-3283,CUST-1469,2022-04-11,2022-04-16,Home Office,East,Furniture,Bookshelf,3,287.6,0.15,733.38,92.85
ORD-3284,CUST-1309,2023-02-15,2023-02-17,Consumer,East,Electronics,iPad Air,7,1285.36,0.1,8097.77,2151.65
ORD-3285,CUST-2656,2022-05-26,2022-06-01,Consumer,West,Food & Bev,Water Bottle,1,1337.73,0.15,1137.07,161.65
ORD-3286,CUST-1553,2023-08-31,2023-09-02,Home Office,North,Furniture,Office Desk,9,1355.53,0.1,10979.79,4458.85
ORD-3287,CUST-1650,2022-04-19,2022-04-20,Home Office,South,Electronics,iPhone 15,6,1042.8,0.1,5631.12,1262.04
ORD-3288,CUST-2723,2022-05-23,2022-05-24,Home Office,South,Electronics,Samsung TV,10,966.97,0.1,8702.73,1594.49
ORD-3289,CUST-1766,2023-08-29,2023-09-02,Corporate,West,Electronics,Dell Monitor,3,406.17,0.2,974.81,429.73
ORD-3290,CUST-2383,2023-05-29,2023-06-03,Consumer,South,Clothing,Running Shoes,4,1068.13,0.1,3845.27,1230.1
ORD-3291,CUST-1084,2022-07-04,2022-07-10,Home Office,North,Clothing,Sneakers,1,467.72,0.2,374.18,100.69
ORD-3292,CUST-2143,2022-07-23,2022-07-25,Home Office,West,Food & Bev,Blender,4,1141.18,0.2,3651.78,1118.72
ORD-3293,CUST-2966,2023-09-25,2023-09-26,Corporate,North,Food & Bev,Water Bottle,3,523.63,0.2,1256.71,418.4
ORD-3294,CUST-2086,2022-12-08,2022-12-14,Home Office,North,Food & Bev,Water Bottle,9,1182.7,0.1,9579.87,3423.22
ORD-3295,CUST-2040,2023-12-18,2023-12-22,Corporate,South,Furniture,Sofa,8,219.76,0.05,1670.18,177.53
ORD-3296,CUST-2305,2023-11-06,2023-11-11,Consumer,West,Clothing,Jeans,3,556.37,0.05,1585.65,637.1
ORD-3297,CUST-1017,2023-02-06,2023-02-08,Home Office,North,Clothing,Formal Shirt,9,255.36,0.05,2183.33,882.83
ORD-3298,CUST-2131,2023-11-11,2023-11-17,Corporate,South,Electronics,Dell Monitor,7,268.64,0.1,1692.43,434.16
ORD-3299,CUST-1503,2023-10-24,2023-10-25,Consumer,East,Food & Bev,Air Fryer,2,1279.6,0.05,2431.24,917.85
ORD-3300,CUST-2341,2023-08-11,2023-08-13,Home Office,East,Clothing,Winter Jacket,10,36.94,0.0,369.4,115.22
ORD-3301,CUST-2701,2023-03-31,2023-04-01,Home Office,South,Food & Bev,Blender,3,626.67,0.0,1880.01,360.58
ORD-3302,CUST-1038,2022-07-18,2022-07-20,Corporate,East,Clothing,Winter Jacket,2,726.28,0.1,1307.3,426.78
ORD-3303,CUST-1363,2022-03-28,2022-04-02,Consumer,North,Furniture,Sofa,4,383.5,0.05,1457.3,420.52
ORD-3304,CUST-1859,2022-04-06,2022-04-07,Corporate,East,Furniture,Standing Desk,10,348.85,0.0,3488.5,1197.22
ORD-3305,CUST-2891,2023-05-13,2023-05-19,Corporate,South,Electronics,Dell Monitor,1,494.15,0.1,444.74,106.77
ORD-3306,CUST-1724,2022-05-13,2022-05-17,Corporate,West,Food & Bev,Coffee Maker,5,343.22,0.2,1372.88,480.0
ORD-3307,CUST-1871,2023-04-20,2023-04-22,Consumer,East,Electronics,MacBook Pro,4,421.64,0.0,1686.56,431.16
ORD-3308,CUST-2459,2022-07-22,2022-07-29,Consumer,North,Furniture,Standing Desk,7,189.71,0.2,1062.38,202.53
ORD-3309,CUST-1589,2022-07-24,2022-07-30,Consumer,East,Electronics,iPad Air,2,595.85,0.1,1072.53,445.07
ORD-3310,CUST-2831,2023-04-21,2023-04-25,Consumer,West,Electronics,iPhone 15,7,794.57,0.15,4727.69,2046.42
ORD-3311,CUST-2802,2023-09-11,2023-09-14,Corporate,South,Electronics,iPad Air,3,943.04,0.0,2829.12,1093.67
ORD-3312,CUST-2711,2022-12-15,2022-12-16,Corporate,West,Food & Bev,Coffee Maker,9,834.71,0.0,7512.39,3375.33
ORD-3313,CUST-1448,2022-11-03,2022-11-09,Consumer,South,Food & Bev,Tea Set,3,80.94,0.05,230.68,46.24
ORD-3314,CUST-2599,2022-03-21,2022-03-28,Corporate,East,Food & Bev,Water Bottle,8,268.96,0.1,1936.51,427.72
ORD-3315,CUST-2790,2022-09-19,2022-09-23,Home Office,West,Clothing,Running Shoes,10,1146.07,0.0,11460.7,1809.96
ORD-3316,CUST-2409,2022-08-19,2022-08-23,Home Office,East,Clothing,Sneakers,3,638.67,0.2,1532.81,175.52
ORD-3317,CUST-1006,2023-03-21,2023-03-27,Home Office,South,Food & Bev,Air Fryer,5,113.56,0.0,567.8,251.39
ORD-3318,CUST-1480,2022-11-17,2022-11-21,Home Office,East,Clothing,Running Shoes,5,278.08,0.15,1181.84,418.54
ORD-3319,CUST-1875,2023-08-19,2023-08-26,Consumer,North,Clothing,Sneakers,4,725.89,0.0,2903.56,556.46
ORD-3320,CUST-2856,2023-10-13,2023-10-17,Home Office,West,Electronics,Samsung TV,2,454.53,0.15,772.7,213.9
ORD-3321,CUST-2972,2022-02-22,2022-02-26,Corporate,South,Clothing,Formal Shirt,7,141.88,0.15,844.19,333.57
ORD-3322,CUST-2657,2023-04-24,2023-04-26,Corporate,East,Clothing,Jeans,7,1137.43,0.15,6767.71,1987.73
ORD-3323,CUST-2921,2022-03-31,2022-04-05,Home Office,East,Electronics,Samsung TV,6,1228.39,0.2,5896.27,1768.52
ORD-3324,CUST-1630,2023-12-14,2023-12-16,Corporate,West,Electronics,iPhone 15,10,1267.82,0.0,12678.2,4715.97
ORD-3325,CUST-2541,2023-07-30,2023-08-03,Home Office,West,Clothing,Winter Jacket,1,449.28,0.05,426.82,96.96
ORD-3326,CUST-1503,2022-08-22,2022-08-28,Consumer,East,Food & Bev,Coffee Maker,4,677.43,0.15,2303.26,707.67
ORD-3327,CUST-2620,2023-10-23,2023-10-27,Corporate,West,Furniture,Office Desk,4,52.93,0.15,179.96,47.66
ORD-3328,CUST-2315,2022-07-07,2022-07-11,Consumer,South,Electronics,Dell Monitor,7,1334.02,0.15,7937.42,3325.21
ORD-3329,CUST-1674,2023-04-08,2023-04-13,Home Office,North,Clothing,Winter Jacket,9,657.74,0.05,5623.68,1551.2
ORD-3330,CUST-2420,2023-08-10,2023-08-14,Consumer,West,Electronics,iPad Air,4,470.93,0.05,1789.53,615.12
ORD-3331,CUST-1284,2022-11-19,2022-11-26,Home Office,North,Food & Bev,Blender,6,1275.28,0.1,6886.51,2064.92
ORD-3332,CUST-1822,2023-10-26,2023-11-02,Corporate,North,Electronics,iPad Air,9,645.43,0.0,5808.87,1689.06
ORD-3333,CUST-2183,2022-07-30,2022-08-01,Corporate,West,Food & Bev,Coffee Maker,1,1148.55,0.15,976.27,358.34
ORD-3334,CUST-2160,2023-08-19,2023-08-21,Home Office,South,Electronics,iPad Air,9,1262.17,0.0,11359.53,3811.31
ORD-3335,CUST-1477,2022-06-07,2022-06-11,Home Office,North,Furniture,Bookshelf,6,1449.35,0.05,8261.29,3060.11
ORD-3336,CUST-1351,2022-01-07,2022-01-12,Home Office,West,Food & Bev,Coffee Maker,7,1237.09,0.1,7793.67,2445.35
ORD-3337,CUST-1178,2022-01-31,2022-02-02,Consumer,East,Food & Bev,Tea Set,10,812.63,0.05,7719.98,3399.62
ORD-3338,CUST-2250,2023-10-18,2023-10-23,Home Office,East,Furniture,Office Chair,1,187.17,0.1,168.45,62.54
ORD-3339,CUST-1004,2023-09-06,2023-09-08,Corporate,North,Food & Bev,Blender,2,933.06,0.2,1492.9,378.77
ORD-3340,CUST-1502,2022-08-26,2022-08-31,Corporate,South,Clothing,Formal Shirt,9,1118.9,0.1,9063.09,2995.72
ORD-3341,CUST-1771,2023-07-06,2023-07-07,Corporate,North,Electronics,iPhone 15,7,717.78,0.0,5024.46,1181.89
ORD-3342,CUST-2332,2023-10-23,2023-10-28,Corporate,North,Clothing,Running Shoes,10,1298.27,0.0,12982.7,1766.1
ORD-3343,CUST-1234,2023-06-08,2023-06-09,Home Office,South,Clothing,Sneakers,6,22.18,0.15,113.12,41.98
ORD-3344,CUST-2050,2023-10-08,2023-10-11,Corporate,South,Food & Bev,Coffee Maker,1,680.47,0.0,680.47,116.53
ORD-3345,CUST-2126,2022-06-13,2022-06-17,Corporate,North,Electronics,Dell Monitor,3,802.46,0.2,1925.9,830.17
ORD-3346,CUST-2057,2022-12-01,2022-12-08,Home Office,East,Furniture,Office Chair,1,997.56,0.0,997.56,259.54
ORD-3347,CUST-1866,2023-10-25,2023-10-29,Home Office,South,Clothing,Sneakers,5,151.45,0.15,643.66,185.98
ORD-3348,CUST-1067,2022-06-25,2022-07-02,Consumer,West,Electronics,Dell Monitor,8,621.09,0.05,4720.28,497.73
ORD-3349,CUST-1862,2022-05-03,2022-05-07,Home Office,South,Furniture,Office Desk,1,960.69,0.05,912.66,408.87
ORD-3350,CUST-1684,2022-08-12,2022-08-15,Corporate,East,Furniture,Office Chair,10,584.6,0.05,5553.7,1803.14
ORD-3351,CUST-2346,2022-01-12,2022-01-18,Consumer,North,Food & Bev,Coffee Maker,5,1219.55,0.05,5792.86,1184.0
ORD-3352,CUST-1939,2022-01-20,2022-01-25,Home Office,West,Clothing,Running Shoes,2,1409.41,0.05,2677.88,1164.58
ORD-3353,CUST-1771,2023-07-19,2023-07-22,Consumer,North,Clothing,Running Shoes,10,688.0,0.0,6880.0,1289.82
ORD-3354,CUST-1726,2022-09-06,2022-09-10,Corporate,South,Food & Bev,Coffee Maker,6,216.78,0.1,1170.61,134.28
ORD-3355,CUST-1570,2022-03-23,2022-03-29,Home Office,East,Furniture,Bookshelf,9,1226.43,0.1,9934.08,3701.53
ORD-3356,CUST-2468,2022-10-06,2022-10-13,Home Office,West,Electronics,iPhone 15,9,829.24,0.0,7463.16,1666.5
ORD-3357,CUST-1472,2023-01-14,2023-01-17,Home Office,South,Food & Bev,Blender,7,628.45,0.05,4179.19,1823.19
ORD-3358,CUST-1150,2023-04-20,2023-04-25,Corporate,West,Food & Bev,Coffee Maker,10,1455.83,0.15,12374.55,2466.2
ORD-3359,CUST-1380,2023-05-12,2023-05-19,Home Office,East,Furniture,Office Chair,3,219.63,0.0,658.89,285.27
ORD-3360,CUST-2979,2023-08-01,2023-08-06,Corporate,South,Food & Bev,Air Fryer,3,36.4,0.15,92.82,22.22
ORD-3361,CUST-2941,2022-07-13,2022-07-16,Consumer,West,Food & Bev,Tea Set,7,923.2,0.2,5169.92,2161.23
ORD-3362,CUST-1950,2022-11-25,2022-12-02,Consumer,South,Furniture,Sofa,9,1107.51,0.15,8472.45,2495.92
ORD-3363,CUST-1100,2023-03-21,2023-03-22,Corporate,South,Food & Bev,Blender,5,199.7,0.1,898.65,255.05
ORD-3364,CUST-2227,2022-12-02,2022-12-04,Consumer,South,Clothing,Sneakers,10,801.26,0.05,7611.97,3361.57
ORD-3365,CUST-2336,2022-01-11,2022-01-12,Corporate,South,Electronics,iPhone 15,1,1347.27,0.1,1212.54,247.51
ORD-3366,CUST-2783,2022-03-10,2022-03-17,Home Office,South,Food & Bev,Blender,5,1116.96,0.05,5305.56,2114.36
ORD-3367,CUST-1311,2022-11-04,2022-11-05,Consumer,North,Clothing,Sneakers,1,322.11,0.2,257.69,70.48
ORD-3368,CUST-2520,2023-09-20,2023-09-25,Home Office,North,Food & Bev,Air Fryer,7,973.75,0.15,5793.81,1181.9
ORD-3369,CUST-2703,2023-09-28,2023-10-04,Corporate,North,Furniture,Office Chair,3,102.3,0.05,291.55,52.99
ORD-3370,CUST-2270,2023-03-15,2023-03-20,Corporate,West,Furniture,Office Desk,2,941.13,0.1,1694.03,500.66
ORD-3371,CUST-2349,2023-01-14,2023-01-18,Home Office,North,Food & Bev,Air Fryer,9,214.93,0.0,1934.37,251.1
ORD-3372,CUST-1682,2023-09-23,2023-09-27,Corporate,North,Clothing,Running Shoes,7,168.75,0.2,945.0,236.93
ORD-3373,CUST-1651,2022-11-14,2022-11-16,Consumer,East,Food & Bev,Air Fryer,5,746.31,0.0,3731.55,1301.52
ORD-3374,CUST-2016,2023-11-08,2023-11-13,Corporate,South,Furniture,Office Desk,6,1278.62,0.0,7671.72,801.36
ORD-3375,CUST-1858,2022-06-23,2022-06-24,Home Office,South,Food & Bev,Blender,8,1486.06,0.1,10699.63,1302.56
ORD-3376,CUST-1145,2022-05-31,2022-06-06,Consumer,South,Electronics,Dell Monitor,6,1253.32,0.2,6015.94,1859.93
ORD-3377,CUST-2744,2022-08-04,2022-08-08,Consumer,West,Furniture,Sofa,1,301.02,0.05,285.97,109.71
ORD-3378,CUST-1909,2023-07-18,2023-07-23,Corporate,West,Clothing,Formal Shirt,1,1174.0,0.15,997.9,250.41
ORD-3379,CUST-2245,2022-03-09,2022-03-10,Corporate,South,Food & Bev,Air Fryer,8,632.04,0.0,5056.32,1881.39
ORD-3380,CUST-1340,2023-07-25,2023-08-01,Home Office,North,Electronics,iPad Air,6,152.95,0.05,871.81,380.42
ORD-3381,CUST-1725,2023-01-28,2023-01-30,Corporate,East,Clothing,Winter Jacket,5,74.82,0.0,374.1,110.52
ORD-3382,CUST-2471,2022-03-22,2022-03-28,Home Office,East,Electronics,Samsung TV,2,495.02,0.15,841.53,160.9
ORD-3383,CUST-1005,2023-11-14,2023-11-15,Home Office,South,Food & Bev,Water Bottle,7,89.4,0.15,531.93,206.09
ORD-3384,CUST-1240,2022-09-09,2022-09-16,Home Office,North,Electronics,Samsung TV,1,1080.9,0.1,972.81,401.26
ORD-3385,CUST-1428,2023-12-30,2024-01-04,Home Office,South,Clothing,Winter Jacket,3,283.75,0.2,681.0,73.85
ORD-3386,CUST-2401,2022-02-10,2022-02-12,Home Office,South,Food & Bev,Blender,9,570.19,0.2,4105.37,1207.55
ORD-3387,CUST-1692,2023-07-08,2023-07-09,Home Office,West,Clothing,Winter Jacket,3,599.78,0.05,1709.37,534.74
ORD-3388,CUST-1701,2023-03-24,2023-03-30,Home Office,East,Electronics,iPad Air,10,325.84,0.05,3095.48,1092.18
ORD-3389,CUST-2038,2022-07-14,2022-07-19,Consumer,South,Food & Bev,Air Fryer,8,463.97,0.0,3711.76,1024.81
ORD-3390,CUST-1084,2023-06-02,2023-06-08,Consumer,West,Electronics,iPad Air,10,846.42,0.0,8464.2,2613.77
ORD-3391,CUST-2394,2023-12-11,2023-12-17,Home Office,North,Electronics,Dell Monitor,5,1301.17,0.0,6505.85,859.79
ORD-3392,CUST-1702,2022-04-09,2022-04-12,Consumer,West,Furniture,Bookshelf,9,428.0,0.1,3466.8,1027.24
ORD-3393,CUST-1931,2023-11-05,2023-11-06,Consumer,South,Furniture,Bookshelf,2,899.12,0.15,1528.5,170.16
ORD-3394,CUST-1558,2022-08-20,2022-08-25,Corporate,North,Furniture,Standing Desk,8,1023.62,0.15,6960.62,1859.13
ORD-3395,CUST-2833,2023-12-16,2023-12-23,Corporate,East,Clothing,Formal Shirt,1,1298.04,0.05,1233.14,519.75
ORD-3396,CUST-1499,2022-10-24,2022-10-28,Consumer,West,Furniture,Office Desk,2,1237.85,0.2,1980.56,433.02
ORD-3397,CUST-2180,2023-02-22,2023-02-24,Corporate,West,Clothing,Jeans,7,286.11,0.1,1802.49,623.83
ORD-3398,CUST-1265,2022-01-14,2022-01-16,Consumer,East,Food & Bev,Coffee Maker,7,129.04,0.2,722.62,148.44
ORD-3399,CUST-1106,2022-08-10,2022-08-14,Consumer,West,Clothing,Jeans,9,613.9,0.1,4972.59,2112.58
ORD-3400,CUST-2496,2023-02-10,2023-02-12,Corporate,North,Food & Bev,Air Fryer,7,1247.27,0.1,7857.8,906.84
